Date (YYYYMMDD),YYYY,M,D,latitude,longitude,start time (UTC),Jesse Check,Bill add,Notes,New GOES Notes,Julian day,GOES Raw,GOES Images,,,,,,,,
20150414,2015,4,14,39.4,-113.5,1600,x,,SWIRD,UT,,,,,,,,,,,
20150415,2015,4,15,38.2,-105.3,1800,x,,,Southern CO,,,,,,,,,,,
20150418,2015,4,18,32.9,-102.1,1630,x,,,west TX,,,,,,,,,,,
20150418,2015,4,18,32.8,-101.9,1930,x,,SWIRD,west TX,,,,,,,,,,,
20150419,2015,4,19,32.6,-102,1630,x,,SWIRD,west TX,,,,,,,,,,,
20150422,2015,4,22,35.6,-111.2,1800,x,,,AZ,,,,,,,,,,,
20150424,2015,4,24,33.2,-102.2,2030,x,,SWIRD,west TX,,,,,,,,,,,
20150426,2015,4,26,29.3,-106.7,1730,x,,,CHH,15116,,,,,,,,,,
20150508,2015,5,8,31.1,-107.1,2030,x,,,Northern CHH,,,,,,,,,,,
20150509,2015,5,9,33,-102.4,1730,x,,Adjusted via SWIRD,west TX,,,,,,,,,,,
20150509,2015,5,9,32.9,-101.9,2000,x,,SWIRD,west TX,,,,,,,,,,,
20150512,2015,5,12,39.7,-118.6,2030,x,,Cloud coverage,NV,15132,,,,,,,,,,
20150516,2015,5,16,33.8,-102.1,2030,x,,Adjusted via SWIRD,west TX,15136,,,,,,,,,,
20150516,2015,5,16,33.3,-102.3,2030,x,,SWIRD,west TX,,,,,,,,,,,
20150516,2015,5,16,32.9,-102.3,2030,x,,SWIRD,west TX,,,,,,,,,,,
20150613,2015,6,13,30.9,-107,2030,x,,,Northern CHH,,,,,,,,,,,
20150615,2015,6,15,36.8,-117.3,1900,x,,,CA,,,,,,,,,,,
20150618,2015,6,18,34.1,-116.7,1630,,,Fire,Southern CA,,,,,,,,,,,
20150621,2015,6,21,39.9,-118.5,1930,,,"Fire, SWIRD confirmed. ",NV,,,,,,,,,,,
20150621,2015,6,21,,,,,,Fire,NV,,,,,,,,,,,
20150708,2015,7,8,33.1,-116,1730,x,,,Southern CA,,,,,,,,,,,
20150708,2015,7,8,33.8,-116.4,2130,x,,SWIRD,Southern CA,,,,,,,,,,,
20150708,2015,7,8,34.4,-117.7,1930,x,,SWIRD,Southern CA,,,,,,,,,,,
20150726,2015,7,26,33.9,-116.1,1930,x,,,Southern CA,,,,,,,,,,,
20150807,2015,8,7,35,-118,1900,x,,,Southern CA,,,,,,,,,,,
20151105,2015,11,5,31.3,-107,2030,,,No evidence on SWIRD,Northern CHH,,,,,,,,,,,
20151105,2015,11,5,32.8,-102,2030,x,,Adjusted via SWIRD,Western TX,,,,,,,,,,,
20151105,2015,11,5,33.2,-101.8,2130,x,,SWIRD,west TX,,,,,,,,,,,
20151116,2015,11,16,31.9,-107.5,1830,x,,Adjusted via SWIRD,Northern CHH,,,,,,,,,,,
20151217,2015,12,17,32.8,-102,1800,x,,SWIRD,west TX,,,,,,,,,,,
20151220,2015,12,20,32.9,-106.3,2100,x,,Vis,NM,,,,,,,,,,,
20151226,2015,12,26,27.2,-105,2130,x,,"Vis, Adjusted via SWIRD",CHH,,,,,,,,,,,
20151226,2015,12,26,28,-105.6,1900,x,,SWIRD,CHH,,,,,,,,,,,
20151226,2015,12,26,26.8,-104.2,2130,x,,SWIRD,CHH,,,,,,,,,,,
20160119,2016,1,19,28.8,-107,2100,,,"Vis, not dust in SWIRD",CHH,,,,,,,,,,,
20160120,2016,1,20,28.8,-107,2100,,,"Vis, not dust in SWIRD",CHH,,,,,,,,,,,
20160121,2016,1,21,33.8,-102.3,2030,x,,SWIRD,west TX,,,,,,,,,,,
20160121,2016,1,21,34,-101.9,2030,x,,SWIRD,west TX,,,,,,,,,,,
20160124,2016,1,24,31.4,-107.4,1900,x,,,Northern CHH,16024,,,,,,,,,,
20160124,2016,1,24,30.8,-106.6,1900,x,,Vis,CHH,,,,,,,,,,,
20160201,2016,2,1,30.7,-106.5,1630,x,,,Northern CHH,16032,,,,,,,,,,
20160201,2016,2,1,29.4,-106.5,1830,x,,,CHH,,,,,,,,,,,
20160201,2016,2,1,29.5,-105.8,1830,x,,,CHH,,,,,,,,,,,
20160201,2016,2,1,28.8,-104.8,2000,x,,Vis,CHH,,,,,,,,,,,
20160201,2016,2,1,28,-104,2030,x,,Vis,CHH,,,,,,,,,,,
20160201,2016,2,1,28,-104.5,2030,x,,Vis,CHH,,,,,,,,,,,
20160201,2016,2,1,27.1,-105,2100,x,,Vis,CHH,,,,,,,,,,,
20160218,2016,2,18,31.1,-108,1930,x,,SWIRD,Northern CHH,,,,,,,,,,,
20160222,2016,2,22,31.2,-107.9,1930,x,,,Northern CHH,,,,,,,,,,,
20160222,2016,2,22,31.4,-106.9,1900,x,,,Northern CHH,16053,,,,,,,,,,
20160302,2016,3,2,34.4,-102,2100,x,,SWIRD,west TX,,,,,,,,,,,
20160302,2016,3,2,36,-101.9,2200,x,,SWIRD,west TX,,,,,,,,,,,
20160312,2016,3,12,32.1,-109.1,1900,x,,,Southeastern AZ,16072,,,,,,,,,,
20160312,2016,3,12,31.1,-108,1730,x,,,Northern CHH,,,,,,,,,,,
20160312,2016,3,12,30.9,-106.9,2000,x,,,Northern CHH,,,,,,,,,,,
20160312,2016,3,12,33.2,-105.4,2200,x,,,NM,,,,,,,,,,,
20160312,2016,3,12,32.9,-106.3,2000,x,,Vis,NM,,,,,,,,,,,
20160322,2016,3,22,36,-111.1,1900,x,,SWIRD,Northern AZ,,,,,,,,,,,
20160322,2016,3,22,34.9,-110,1900,x,,,Eastern AZ,16082,,,,,,,,,,
20160322,2016,3,22,32.1,-109.1,2130,x,,,Southeastern AZ,,,,,,,,,,,
20160322,2016,3,22,31.2,-107.8,2000,x,,,Northern CHH,,,,,,,,,,,
20160322,2016,3,22,32.9,-106.3,2100,x,,Vis,NM,,,,,,,,,,,
20160323,2016,3,23,31.5,-107.2,2000,x,,Vis,CHH,16083,,,,,,,,,,
20160323,2016,3,23,31.5,-107.6,2000,x,,Vis,CHH,,,,,,,,,,,
20160323,2016,3,23,30.9,-106.8,2000,x,,Vis,CHH,,,,,,,,,,,
20160323,2016,3,23,32.9,-106.3,2000,x,,Vis,NM,,,,,,,,,,,
20160323,2016,3,23,35.7,-101.1,2000,x,,Vis,west TX,,,,,,,,,,,
20160328,2016,3,28,28.9,-107,2200,x,,Vis,CHH,,,,,,,,,,,
20160329,2016,3,29,31.2,-108,1630,x,,,Northern CHH,16089,,,,,,,,,,
20160331,2016,3,31,28.9,-104.7,2000,x,,SWIRD,CHH,,,,,,,,,,,
20160331,2016,3,31,28,-104.5,2000,x,,SWIRD,CHH,,,,,,,,,,,
20160331,2016,3,31,27.1,-105,2000,x,,SWIRD,CHH,,,,,,,,,,,
20160331,2016,3,31,26.9,-103.9,2000,x,,SWIRD,CHH,,,,,,,,,,,
20160410,2016,4,10,31.2,-107.8,2030,x,,,Northern CHH,16101,,,,,,,,,,
20160410,2016,4,10,29.3,-105.9,1930,x,,,Northern CHH,,,,,,,,,,,
20160414,2016,4,14,34.5,-107.9,1900,x,,,Southern CA,,,,,,,,,,,
20160415,2016,4,15,31.5,-107.3,1730,x,,Adjusted via SWIRD,Northern CHH,16106,,,,,,,,,,
20160415,2016,4,15,31.1,-108,2000,x,,SWIRD,Northern CHH,,,,,,,,,,,
20160415,2016,4,15,34.1,-115.4,1730,x,,Adjusted via SWIRD,Southern CA,,,,,,,,,,,
20160415,2016,4,15,34.5,-116,1930,x,,SWIRD,Southern CA,,,,,,,,,,,
20160416,2016,4,16,31.5,-107.2,1630,x,,,Northern CHH,16107,,,,,,,,,,
20160416,2016,4,16,30.9,-108.7,1800,x,,,Northern CHH,,,,,,,,,,,
20160424,2016,4,24,31.5,-107.5,2030,x,,SWIRD,Northern CHH,,,,,,,,,,,
20160425,2016,4,25,31.2,-107.9,1730,x,,,Northern CHH,16116,,,,,,,,,,
20160425,2016,4,25,32.8,-106.9,2030,x,,Vis,Southern NM,,,,,,,,,,,
20160425,2016,4,25,34.3,-116.5,1700,x,,,Southern CA,,,,,,,,,,,
20160425,2016,4,25,34.9,-116.5,1900,x,,,Southern CA,,,,,,,,,,,
20160425,2016,4,25,33,-115.9,1630,x,,SWIRD,Southern CA,,,,,,,,,,,
20160425,2016,4,25,32.2,-115.7,2030,x,,SWIRD,"Baja California, MX",,,,,,,,,,,
20160425,2016,4,25,33.1,-112,1830,x,,SWIRD,AZ,,,,,,,,,,,
20160426,2016,4,26,31.4,-107.4,1730,x,,,Northern CHH,16117,,,,,,,,,,
20160426,2016,4,26,31.1,-108,1900,x,,,Northern CHH,,,,,,,,,,,
20160426,2016,4,26,30.9,-107,1700,x,,,Northern CHH,,,,,,,,,,,
20160426,2016,4,26,29.4,-107.5,2030,x,,,CHH,,,,,,,,,,,
20160426,2016,4,26,29.3,-105.1,1930,x,,,CHH,,,,,,,,,,,
20160428,2016,4,28,31.4,-107.5,1900,x,,,Northern CHH,16119,,,,,,,,,,
20160428,2016,4,28,31.1,-108,2130,x,,SWIRD,Northern CHH,,,,,,,,,,,
20160506,2016,5,6,31.5,-108.9,1800,x,,,Southwestern NM,16127,,,,,,,,,,
20160506,2016,5,6,31,-108.7,1600,x,,,Northern CHH,,,,,,,,,,,
20160506,2016,5,6,30.9,-108.4,1930,x,,,Northern CHH,,,,,,,,,,,
20160506,2016,5,6,30.8,-108,1800,x,,,Northern CHH,,,,,,,,,,,
20160506,2016,5,6,30.7,-107.2,1800,x,,,Northern CHH,,,,,,,,,,,
20160507,2016,5,7,31.2,-107.9,1900,x,,,Northern CHH,16128,,,,,,,,,,
20160508,2016,5,8,31.4,-107.5,2000,x,,,Northern CHH,16129,,,,,,,,,,
20160508,2016,5,8,30.8,-107,2100,x,,,Northern CHH,,,,,,,,,,,
20160509,2016,5,9,32.3,-101.9,1830,x,,SWIRD,west TX,,,,,,,,,,,
20160516,2016,5,16,31.4,-107.6,1700,x,,,Northern CHH,,,,,,,,,,,
20160522,2016,5,22,31.6,-107.2,1930,x,,,Northern CHH,16143,,,,,,,,,,
20160523,2016,5,23,31.4,-107.3,1900,x,,,Northern CHH,16144,,,,,,,,,,
20160524,2016,5,24,31.4,-107.5,2000,x,,,Northern CHH,16145,,,,,,,,,,
20160525,2016,5,25,31.1,-108,1930,x,,,Northern CHH,16146,,,,,,,,,,
20160526,2016,5,26,31.3,-107.5,1730,x,,,Northern CHH,16147,,,,,,,,,,
20160526,2016,5,26,30.7,-107.1,1900,x,,,Northern CHH,,,,,,,,,,,
20160526,2016,5,26,29.3,-106.8,1830,x,,,CHH,,,,,,,,,,,
20160605,2016,6,5,28.1,-102.3,1600,,,"Vis. Not visible on SWIRD, removed. ",COA,,,,,,,,,,,
20160605,2016,6,5,28,-102.1,1630,,,"Vis. Not visible on SWIRD, removed. ",COA,,,,,,,,,,,
20160605,2016,6,5,27.9,-101.8,1630,,,"Vis. Not visible on SWIRD, removed. ",COA,,,,,,,,,,,
20160615,2016,6,15,33,-116,2100,x,,Adjusted via SWIRD,Southern CA,16167,,,,,,,,,,
20160615,2016,6,15,,,,,,Fires in AZ and NM. Other plume from CA probably fire as well. ,,,,,,,,,,,,
20160623,2016,6,23,39.8,-118.7,2100,x,,Adjusted via SWIRD,NV,16175,,,,,,,,,,
20160709,2016,7,9,39.8,-118.7,2200,x,,Adjusted via SWIRD,NV,,,,,,,,,,,
20160710,2016,7,10,39.8,-118.7,1900,x,,Adjusted via SWIRD,NV,16192,,,,,,,,,,
20160718,2016,7,18,39.8,-118.5,2000,x,,SWIRD,NV,,,,,,,,,,,
20160728,2016,7,28,35.8,-103.2,1800,,,Smoke,NM,,,,,,,,,,,
20160728,2016,7,28,34.1,-104.1,1800,,,Smoke,NM,,,,,,,,,,,
20160728,2016,7,28,34,-104.7,1800,,,Smoke,NM,,,,,,,,,,,
20160728,2016,7,28,35.8,-102.7,1800,,,Smoke,west TX,,,,,,,,,,,
20160815,2016,8,15,35.1,-117.9,1800,,,Fire,CA,,,,,,,,,,,
20160901,2016,9,1,40.9,-119.2,1930,x,,SWIRD,NV,,,,,,,,,,,
20160911,2016,9,11,40.9,-119.2,1730,x,,Adjusted via SWIRD,NV,,,,,,,,,,,
20161117,2016,11,17,33,-106.3,1800,x,,Adjusted via SWIRD,NM,,,,,,,,,,,
20161117,2016,11,17,32.3,-107.5,1730,x,,Adjusted via SWIRD,NM,,,,,,,,,,,
20161117,2016,11,17,31.6,-107.8,1730,x,,Adjusted via SWIRD,CHH,,,,,,,,,,,
20161117,2016,11,17,31.1,-108,1730,x,,SWIRD,CHH,,,,,,,,,,,
20161122,2016,11,22,32.5,-101.9,1900,x,,SWIRD,west TX,,,,,,,,,,,
20161216,2016,12,16,31.6,-107.9,1930,x,,Adjusted via SWIRD,CHH,,,,,,,,,,,
20161216,2016,12,16,31.1,-108,1930,x,,Adjusted via SWIRD,CHH,,,,,,,,,,,
20161216,2016,12,16,31.2,-107.2,1930,x,,Adjusted via SWIRD,CHH,,,,,,,,,,,
20161216,2016,12,16,30.9,-106.7,1930,x,,Adjusted via SWIRD,CHH,,,,,,,,,,,
20161216,2016,12,16,35.4,-102.3,2030,,,"Fire, SWIRD confirmed",west TX,,,,,,,,,,,
20161217,2016,12,17,30.8,-106.1,1800,x,,,Northern CHH,16352,,,,,,,,,,
20161217,2016,12,17,32.3,-107.8,1900,x,,SWIRD,Southern NM,,,,,,,,,,,
20170120,2017,1,20,32.5,-101.9,1900,x,,SWIRD,west TX,,,,,,,,,,,
20170121,2017,1,21,28,-104,1730,x,,SWIRD,CHH,,,,,,,,,,,
20170121,2017,1,21,27.1,-105,1730,x,,SWIRD,CHH,,,,,,,,,,,
20170121,2017,1,21,26.9,-103.9,1730,x,,SWIRD,CHH,,,,,,,,,,,
20170121,2017,1,21,26.8,-103.1,1730,x,,SWIRD,CHH,,,,,,,,,,,
20170124,2017,1,24,33.2,-102.3,1900,x,,Adjusted via SWIRD,west TX,17024,,,,,,,,,,
20170211,2017,2,11,31,-106.9,1930,x,,,Northern CHH,,,,,,,,,,,
20170211,2017,2,11,32.1,-109.9,1930,x,,SWIRD,Southeastern AZ,,,,,,,,,,,
20170216,2017,2,16,39.9,-118.6,1800,x,,Adjusted via SWIRD,NV,17047,,,,,,,,,,
20170216,2017,2,16,40.4,-118,1800,x,,,NV,,,,,,,,,,,
20170217,2017,2,17,31.2,-102.1,2000,x,,Adjusted via SWIRD,west TX,,,,,,,,,,,
20170223,2017,2,23,31.3,-107.8,1830,x,,,Northern CHH,17054,,,,,,,,,,
20170223,2017,2,23,30.9,-107.5,1800,x,,,Northern CHH,,,,,,,,,,,
20170223,2017,2,23,30.7,-107.1,1800,x,,,Northern CHH,,,,,,,,,,,
20170223,2017,2,23,32.9,-106.2,2000,x,,Vis,NM,,,,,,,,,,,
20170223,2017,2,23,33.2,-101.8,2100,x,,Vis,TX,,,,,,,,,,,
20170223,2017,2,23,32.5,-102.5,2100,x,,Vis,TX,,,,,,,,,,,
20170223,2017,2,23,32.5,-101.5,2100,x,,Vis,TX,,,,,,,,,,,
20170223,2017,2,23,32.1,-109.9,1930,x,,SWIRD,Southeastern AZ,,,,,,,,,,,
20170228,2017,2,28,31.4,-107.6,1730,x,,,Northern CHH,17059,,,,,,,,,,
20170228,2017,2,28,30.9,-107.5,1930,x,,,Northern CHH,,,,,,,,,,,
20170228,2017,2,28,32.9,-106.2,2100,x,,Vis,NM,,,,,,,,,,,
20170304,2017,3,4,39.8,-118.7,2000,x,,Adjusted via SWIRD,NV,17063,,,,,,,,,,
20170305,2017,3,5,38,-113.5,2100,x,,SWIRD,UT,,,,,,,,,,,
20170306,2017,3,6,39.4,-103.3,1530,x,,"Adjusted via SWIRD, haboob",CO,17065,,,,,,,,,,
20170306,2017,3,6,38.4,-102.9,1530,x,,Adjusted via SWIRD,CO,,,,,,,,,,,
20170307,2017,3,7,40.8,-102.9,1630,x,,Adjusted via SWIRD,Northeastern CO,2420125016,,,,,,,,,,
20170307,2017,3,7,40.5,-103.3,1630,x,,SWIRD,CO,,,,,,,,,,,
20170307,2017,3,7,39.5,-103.5,1630,x,,SWIRD,CO,,,,,,,,,,,
20170321,2017,3,21,33.7,-101.7,2200,,,Smoke,TX,,,,,,,,,,,
20170323,2017,3,23,31.3,-108,1700,x,,,Northern CHH,17082,,,,,,,,,,
20170323,2017,3,23,31.9,-107.1,1730,x,,,Northern CHH,,,,,,,,,,,
20170323,2017,3,23,30.3,-106.7,1900,x,,,CHH,,,,,,,,,,,
20170323,2017,3,23,29.8,-106.2,2000,x,,,CHH,,,,,,,,,,,
20170323,2017,3,23,29.2,-106.2,2000,x,,,CHH,,,,,,,,,,,
20170323,2017,3,23,33.5,-102.3,2200,x,,Vis,TX,,,,,,,,,,,
20170323,2017,3,23,32.8,-101.9,2200,x,,Vis,TX,,,,,,,,,,,
20170324,2017,3,24,31.3,-99.9,2200,x,,Vis,TX,,,,,,,,,,,
20170328,2017,3,28,29,-105.9,2100,x,,,CHH,17087,,,,,,,,,,
20170330,2017,3,30,35.2,-116.5,2000,x,,,Southern CA,17089,,,,,,,,,,
20170330,2017,3,30,34.8,-116.4,2000,x,,,Southern CA,,,,,,,,,,,
20170331,2017,3,31,31,-108.2,1530,x,,,Northern CHH,17090,,,,,,,,,,
20170331,2017,3,31,30.8,-107.9,1900,x,,,Northern CHH,,,,,,,,,,,
20170331,2017,3,31,30.8,-107.1,1800,x,,,Northern CHH,,,,,,,,,,,
20170331,2017,3,31,30.4,-106.7,1730,x,,,CHH,,,,,,,,,,,
20170331,2017,3,31,29.6,-106.3,1900,x,,,CHH,,,,,,,,,,,
20170403,2017,4,3,34.3,-116.1,2100,x,,,Southern CA,,,,,,,,,,,
20170404,2017,4,4,31.4,-106.7,1830,x,,,Northern CHH,17094,,,,,,,,,,
20170404,2017,4,4,30.5,-107.1,1900,x,,,Northern CHH,,,,,,,,,,,
20170404,2017,4,4,32.9,-103.1,2130,x,,Vis,NM,,,,,,,,,,,
20170404,2017,4,4,31,-104.1,2130,x,,Vis,TX,,,,,,,,,,,
20170404,2017,4,4,31.2,-104.2,2130,x,,Vis,TX,,,,,,,,,,,
20170424,2017,4,24,31.4,-107,1900,x,,,Northern CHH,17114,,,,,,,,,,
20170424,2017,4,24,31,-107,2000,x,,,Northern CHH,,,,,,,,,,,
20170425,2017,4,25,31.2,-107.3,1800,x,,,Northern CHH,17115,,,,,,,,,,
20170425,2017,4,25,30.7,-106.9,1930,x,,,Northern CHH,,,,,,,,,,,
,,,,,,,,,Using ABI from here on,,,,,,,,,,,,
20170506,2017,5,6,32.2,-109.9,2000,x,,Maybe fire,Southeastern AZ,,,,,,,,,,,
20170506,2017,5,6,33.1,-113.4,2030,x,,,AZ,,,,,,,,,,,
20170506,2017,5,6,32.9,-113.1,2200,x,,,AZ,,,,,,,,,,,
20170509,2017,5,9,30.7,-107.3,2100,x,,,Northern CHH,,,,,,,,,,,
20170515,2017,5,15,32.1,-109.9,1730,x,,"Not on ABI, used Sounder",Southeastern AZ,17135,,,,,,,,,,
20170516,2017,5,16,31.2,-107.9,1730,x,,,Northern CHH,17136,,,,,,,,,,
20170516,2017,5,16,30.8,-107.2,1900,x,,,Northern CHH,,,,,,,,,,,
20170516,2017,5,16,30.3,-106.7,1930,x,,,CHH,,,,,,,,,,,
20170516,2017,5,16,29.5,-106.3,1930,x,,,CHH,,,,,,,,,,,
20170516,2017,5,16,29.1,-104.4,2000,x,,,Eastern CHH,,,,,,,,,,,
20170526,2017,5,26,32.1,-109.9,1800,x,,,Southeastern AZ,,,,,,,,,,,
20170610,2017,6,10,31.1,-108,2100,x,,,Northern CHH,17161,,,,,,,,,,
20170611,2017,6,11,36.5,-117.5,2200,x,,"May not be dust, doesn't look like smoke",Southern CA,17162,,,,,,,,,,
20170611,2017,6,11,31.7,-107.1,2000,x,,,Northern CHH,,,,,,,,,,,
20170626,2017,6,26,35.1,-116.8,1700,x,,,Southern CA,,,,,,,,,,,
20170710,2017,7,10,39.6,-117.9,2100,x,,Other NV plumes are fires,NV,,,,,,,,,,,
20171105,2017,11,5,39.3,-117.5,1900,x,,,NV,,,,,,,,,,,
20171221,2017,12,21,33,-113.2,1730,x,,,AZ,,,,,,,,,,,
20180110,2018,1,10,30.6,-107.3,1700,x,,,Northern CHH,18010,,,,,,,,,,
20180110,2018,1,10,29.5,-106.4,1800,x,,,CHH,,,,,,,,,,,
20180110,2018,1,10,29.2,-106.8,1800,x,,,CHH,,,,,,,,,,,
20180110,2018,1,10,28.9,-106,1830,x,,,CHH,,,,,,,,,,,
20180120,2018,1,20,31,-108.4,1800,x,,,Northern CHH,,,,,,,,,,,
20180121,2018,1,21,33.2,-102.6,1630,x,,,west TX,18021,,,,,,,,,,
20180121,2018,1,21,32.9,-102.8,1730,x,,,west TX,,,,,,,,,,,
20180121,2018,1,21,32.7,-102.1,1730,x,,,west TX,,,,,,,,,,,
20180121,2018,1,21,32.3,-101.9,1830,x,,,west TX,,,,,,,,,,,
20180121,2018,1,21,30.9,-106.6,2000,x,,,Northern CHH,,,,,,,,,,,
20180121,2018,1,21,30.9,-107,2000,x,,,Northern CHH,,,,,,,,,,,
20180210,2018,2,10,40,-116,1730,x,,,NV,,,,,,,,,,,
20180210,2018,2,10,40.1,-118,1730,x,,,NV,,,,,,,,,,,
20180210,2018,2,10,41,-114,1700,x,,,Northern UT,,,,,,,,,,,
20180218,2018,2,18,40.8,-119.5,1700,x,,,NV,,,,,,,,,,,
20180218,2018,2,18,40.4,-118.9,1900,x,,,NV,,,,,,,,,,,
20180218,2018,2,18,39.8,-118.2,1830,x,,,NV,,,,,,,,,,,
20180218,2018,2,18,37.9,-117.2,2200,x,,,NV,,,,,,,,,,,
20180219,2018,2,19,34.9,-116.5,1700,x,,,Southern CA,,,,,,,,,,,
20180219,2018,2,19,34.4,-116.5,1700,x,,,Southern CA,,,,,,,,,,,
20180219,2018,2,19,33,-116,1800,x,,,Southern CA,,,,,,,,,,,
20180219,2018,2,19,32.6,-114.5,1900,x,,,Southwestern AZ,,,,,,,,,,,
20180219,2018,2,19,37.7,-117.6,1930,x,,,NV,,,,,,,,,,,
20180228,2018,2,28,30.9,-107.1,2030,x,,,Northern CHH,,,,,,,,,,,
20180228,2018,2,28,30.5,-107.3,2030,x,,,Northern CHH,,,,,,,,,,,
20180302,2018,3,2,38,-117.6,1900,x,,,NV,,,,,,,,,,,
20180302,2018,3,2,37.9,-118.1,1900,x,,,NV,,,,,,,,,,,
20180304,2018,3,4,38,-105.8,2030,x,,,Southern CO,18063,,,,,,,,,,
20180305,2018,3,5,39.8,-103.4,1630,x,,,CO,,,,,,,,,,,
20180305,2018,3,5,39.8,-104.5,1700,x,,,CO,,,,,,,,,,,
20180315,2018,3,15,31,-108.5,1730,x,,,Northern CHH,18074,,,,,,,,,,
20180315,2018,3,15,31.5,-108.1,2000,x,,,Northern CHH,,,,,,,,,,,
20180315,2018,3,15,30.9,-108,2000,x,,,CHH,,,,,,,,,,,
20180315,2018,3,15,30.6,-107.1,2000,x,,,CHH,,,,,,,,,,,
20180315,2018,3,15,32.2,-108,1930,x,,,Southern NM,,,,,,,,,,,
20180315,2018,3,15,32.1,-109.9,2030,x,,,Southeastern AZ,,,,,,,,,,,
20180318,2018,3,18,33.2,-102.1,1700,x,,,west TX,18077,,,,,,,,,,
20180318,2018,3,18,32.9,-102,2100,x,,,west TX,,,,,,,,,,,
20180318,2018,3,18,30.7,-106.5,2030,x,,,CHH,,,,,,,,,,,
20180318,2018,3,18,31.1,-108.1,2030,x,,,Northern CHH,,,,,,,,,,,
20180318,2018,3,18,36,-111.6,2000,x,,,Northern AZ,,,,,,,,,,,
20180323,2018,3,23,37.9,-106,2000,x,,,Southern CO,,,,,,,,,,,
20180403,2018,4,3,33.2,-102.3,1530,x,,Beautiful haboob example,west TX,18093,,,,,,,,,,
20180403,2018,4,3,33,-101.8,1530,x,,,west TX,,,,,,,,,,,
20180403,2018,4,3,38.6,-102.6,1600,x,,,Eastern CO,,,,,,,,,,,
20180403,2018,4,3,38.8,-101.2,1600,x,,,Western KS,,,,,,,,,,,
20180407,2018,4,7,39.9,-118.5,2200,x,,,AZ,,,,,,,,,,,
20180412,2018,4,12,37.82,-117.6,1600,x,,Most plumes I have seen in one day,NV,18102,,,,,,,,,,
20180412,2018,4,12,37.75,-118.2,1500,x,,Most plumes I have seen in one day,NV,18102,,,,,,,,,,
20180412,2018,4,12,36.8,-117.8,1700,x,,,CA,,,,,,,,,,,
20180412,2018,4,12,36.6,-117.2,1600,x,,,CA,,,,,,,,,,,
20180412,2018,4,12,34.9,-116.5,1530,x,,,Southern CA,,,,,,,,,,,
20180412,2018,4,12,34.4,-116.5,1530,x,,,Southern CA,,,,,,,,,,,
20180412,2018,4,12,34.2,-115.3,1530,x,,,Southern CA,,,,,,,,,,,
20180412,2018,4,12,33,-115.9,1600,x,,,Southern CA,,,,,,,,,,,
20180412,2018,4,12,34.92,-117.97,2030,x,,,Southern CA,,,,,,,,,,,
20180412,2018,4,12,33.06,-113.1,1830,x,,,Southern AZ,,,,,,,,,,,
20180412,2018,4,12,33.1,-112,1930,x,,,Southern AZ,,,,,,,,,,,
20180412,2018,4,12,32.8,-111.68,2100,x,,,Southern AZ,,,,,,,,,,,
20180412,2018,4,12,32.1,-109.9,1830,x,,,Southern AZ,,,,,,,,,,,
20180412,2018,4,12,31.83,-112.32,2200,x,,,Southern AZ,,,,,,,,,,,
20180412,2018,4,12,36.01,-111.42,1730,x,,,AZ,,,,,,,,,,,
20180412,2018,4,12,35.38,-110.8,1730,x,,,AZ,,,,,,,,,,,
20180412,2018,4,12,34.98,-110.58,1730,x,,,AZ,,,,,,,,,,,
20180412,2018,4,12,34.77,-110.41,1730,x,,,AZ,,,,,,,,,,,
20180412,2018,4,12,38.4,-110.6,1800,x,,,UT,,,,,,,,,,,
20180412,2018,4,12,32.1,-115.7,2100,x,,,Baja,,,,,,,,,,,
20180412,2018,4,12,31.1,-115.3,2000,x,,,Baja,,,,,,,,,,,
20180412,2018,4,12,32.9,-106.2,1700,x,,,NM,,,,,,,,,,,
20180412,2018,4,12,31.1,-108,1730,x,,,Northern CHH,,,,,,,,,,,
20180412,2018,4,12,30.9,-107.5,1830,x,,,Northern CHH,,,,,,,,,,,
20180412,2018,4,12,30.6,-107,1930,x,,,Northern CHH,,,,,,,,,,,
20180412,2018,4,12,38.1,-105.9,2230,x,,,Southern CO,,,,,,,,,,,
20180412,2018,4,12,33.7,-103.1,2100,,,Fires in TX and OK,,,,,,,,,,,,
20180413,2018,4,13,32.8,-106,1800,x,,,Southern NM,18103,,,,,,,,,,
20180413,2018,4,13,33.7,-103,1800,x,,,west TX,,,,,,,,,,,
20180413,2018,4,13,32.7,-102.1,1600,x,,,west TX,,,,,,,,,,,
20180413,2018,4,13,32.1,-107.6,1600,x,,,Southern NM,,,,,,,,,,,
20180413,2018,4,13,31.8,-107.4,1600,x,,,Northern CHH,,,,,,,,,,,
20180413,2018,4,13,31.3,-107.9,1600,x,,,Northern CHH,,,,,,,,,,,
20180413,2018,4,13,30.9,-107.1,1600,x,,,CHH,,,,,,,,,,,
20180413,2018,4,13,30.7,-107.7,1730,x,,,CHH,,,,,,,,,,,
20180415,2018,4,15,39.7,-117.6,1930,x,,,NV,18105,,,,,,,,,,
20180415,2018,4,15,40.4,-119,1930,x,,,NV,,,,,,,,,,,
20180415,2018,4,15,39.9,-118.4,2130,x,,,NV,,,,,,,,,,,
20180416,2018,4,16,38.1,-114.8,1700,x,,,NV,18106,,,,,,,,,,
20180416,2018,4,16,38,-115.3,1800,x,,,NV,,,,,,,,,,,
20180416,2018,4,16,36.5,-116.5,1800,x,,,NV,,,,,,,,,,,
